[0.000000] (-) TimerEvent: {}
[0.000292] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.053949] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur3/default_kinematics.yaml\n'}
[0.054011] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur18\n'}
[0.054074] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur18/physical_parameters.yaml\n'}
[0.054136] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur18/visual_parameters.yaml\n'}
[0.054335] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur18/joint_limits.yaml\n'}
[0.054419] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur18/default_kinematics.yaml\n'}
[0.054483] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur12e\n'}
[0.054546] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur12e/physical_parameters.yaml\n'}
[0.054608] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur12e/visual_parameters.yaml\n'}
[0.054671] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur12e/joint_limits.yaml\n'}
[0.054776] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur12e/default_kinematics.yaml\n'}
[0.054842] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur16e\n'}
[0.054905] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur16e/physical_parameters.yaml\n'}
[0.054967] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur16e/visual_parameters.yaml\n'}
[0.055029] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur16e/joint_limits.yaml\n'}
[0.055090] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur16e/default_kinematics.yaml\n'}
[0.055151] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur7e\n'}
[0.055416] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur7e/physical_parameters.yaml\n'}
[0.055536] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur7e/visual_parameters.yaml\n'}
[0.055599] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur7e/joint_limits.yaml\n'}
[0.055662] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur7e/default_kinematics.yaml\n'}
[0.055724] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur20\n'}
[0.055831] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur20/physical_parameters.yaml\n'}
[0.055896] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur20/visual_parameters.yaml\n'}
[0.055958] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur20/joint_limits.yaml\n'}
[0.056019] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur20/default_kinematics.yaml\n'}
[0.056080] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10\n'}
[0.056142] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10/physical_parameters.yaml\n'}
[0.056267] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10/visual_parameters.yaml\n'}
[0.056362] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10/joint_limits.yaml\n'}
[0.056470] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10/default_kinematics.yaml\n'}
[0.056533] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10e\n'}
[0.056595] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.056657] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.056720] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.056782] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.056843] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5\n'}
[0.056906] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5/physical_parameters.yaml\n'}
[0.056967] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5/visual_parameters.yaml\n'}
[0.057028] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5/joint_limits.yaml\n'}
[0.057088] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5/default_kinematics.yaml\n'}
[0.057149] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur8long\n'}
[0.057309] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur8long/physical_parameters.yaml\n'}
[0.057407] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur8long/visual_parameters.yaml\n'}
[0.057472] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur8long/joint_limits.yaml\n'}
[0.057533] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur8long/default_kinematics.yaml\n'}
[0.057595] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur15\n'}
[0.057655] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur15/physical_parameters.yaml\n'}
[0.057716] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur15/visual_parameters.yaml\n'}
[0.057777] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur15/joint_limits.yaml\n'}
[0.057838] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur15/default_kinematics.yaml\n'}
[0.057900] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5e\n'}
[0.057962] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5e/physical_parameters.yaml\n'}
[0.058023] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5e/visual_parameters.yaml\n'}
[0.058085] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5e/joint_limits.yaml\n'}
[0.058147] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur5e/default_kinematics.yaml\n'}
[0.058264] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur30\n'}
[0.058326] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.058384] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.058445] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.058508] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.058569] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/launch\n'}
[0.058631] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/launch/view_ur.launch.py\n'}
[0.058693] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes\n'}
[0.058754] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e\n'}
[0.058815] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual\n'}
[0.058876] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/upperarm.dae\n'}
[0.058937] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/base.dae\n'}
[0.058998] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/forearm.dae\n'}
[0.059059] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist3.dae\n'}
[0.059120] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist2.dae\n'}
[0.059186] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist1.dae\n'}
[0.059329] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/shoulder.dae\n'}
[0.059394] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/collision\n'}
[0.059456] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/base.stl\n'}
[0.059517] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ros/UR_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/shoulder.stl\n'}
